Gene,Predicted Label,Probability
RPP40,[1],[0.69070876]
ATP6V1H,[1],[0.69070184]
KSR1,[1],[0.6906157]
TRIB1,[1],[0.6905381]
SDSL,[1],[0.6905295]
INIP,[1],[0.6902542]
GGT6,[1],[0.69012755]
HYKK,[1],[0.6900297]
SSB,[1],[0.6899586]
SCMH1,[1],[0.6899542]
TRIT1,[1],[0.68992436]
NDUFC2,[1],[0.68982035]
CHST6,[1],[0.689817]
EEFSEC,[1],[0.6895983]
C1D,[1],[0.68955255]
DHDH,[1],[0.68951344]
UXT,[1],[0.6892922]
MT-ND4,[1],[0.68927]
RAET1L,[1],[0.68925726]
PROZ,[1],[0.6891928]
AMHR2,[1],[0.6891219]
UBFD1,[1],[0.68905455]
UCK1,[1],[0.68886465]
ERMAP,[1],[0.68884563]
NMRK2,[1],[0.6888176]
MRPS6,[1],[0.688749]
SGK3,[1],[0.6887039]
RGR,[1],[0.68868273]
LEMD1,[1],[0.68866205]
TUBD1,[1],[0.6886561]
ZNF610,[1],[0.68858945]
MRPL2,[1],[0.68858904]
ZNF441,[1],[0.68858683]
FCAMR,[1],[0.6885298]
GALNT4,[1],[0.68852645]
P2RX4,[1],[0.68838936]
PGLYRP4,[1],[0.68836564]
BPIFB2,[1],[0.6882893]
USE1,[1],[0.6882112]
CALB1,[1],[0.6881605]
CAPN8,[1],[0.68815833]
SRGAP2,[1],[0.6881431]
CAPN2,[1],[0.6880699]
APOBEC3F,[1],[0.68803805]
PPAT,[1],[0.6879785]
GTF3C6,[1],[0.68790704]
CNTFR,[1],[0.6878624]
LILRB2,[1],[0.6878265]
DNAL1,[1],[0.6878058]
APOA2,[1],[0.68778974]
APBB1IP,[1],[0.6876425]
PMPCB,[1],[0.6875534]
CHFR,[1],[0.6874807]
PUF60,[1],[0.6874229]
RHOV,[1],[0.6872963]
HES5,[1],[0.6872334]
ZFYVE28,[1],[0.6871328]
OR6P1,[1],[0.6871158]
TIPIN,[1],[0.6869017]
SOX3,[1],[0.6868538]
CFHR4,[1],[0.6867824]
TNFSF4,[1],[0.6867772]
HS3ST1,[1],[0.68676096]
AKAP3,[1],[0.6867528]
IL22RA2,[1],[0.68671834]
NDC1,[1],[0.6866682]
GCGR,[1],[0.6866446]
IL34,[1],[0.68662137]
ZCCHC12,[1],[0.686547]
GNPTG,[1],[0.6865305]
CYP2D6,[1],[0.68652207]
RPL32,[1],[0.6864429]
MICU3,[1],[0.6864322]
INSIG2,[1],[0.68635327]
MAFK,[1],[0.6863364]
RSAD2,[1],[0.68631315]
ERI1,[1],[0.6861514]
TFCP2,[1],[0.6861264]
ZNF584,[1],[0.68611807]
LAT2,[1],[0.68601644]
HAVCR2,[1],[0.68600166]
LAGE3,[1],[0.6858932]
GLIPR1,[1],[0.6857299]
FAM20C,[1],[0.68570256]
ZNHIT3,[1],[0.6856178]
DMAP1,[1],[0.6856033]
NRN1L,[1],[0.68559015]
LILRB3,[1],[0.6855833]
RGS18,[1],[0.68554026]
AIPL1,[1],[0.6854542]
NAA60,[1],[0.6853785]
MEIG1,[1],[0.6853182]
CASP5,[1],[0.68529475]
VAC14,[1],[0.6852812]
SPTLC3,[1],[0.6850363]
ACTR1A,[1],[0.6850032]
ZNF354C,[1],[0.68497634]
MTNR1B,[1],[0.6849647]
PSME1,[1],[0.68463045]
NIPA2,[1],[0.6844981]
RHOT2,[1],[0.68446964]
TPTE2,[1],[0.6843395]
GPBAR1,[1],[0.68404716]
ACOT13,[1],[0.6839869]
FBXO44,[1],[0.6838233]
CACNG8,[1],[0.683695]
MAPK15,[1],[0.6835721]
ANAPC15,[1],[0.6835578]
FBLL1,[1],[0.6835497]
ASIC4,[1],[0.68336654]
SEC23IP,[1],[0.6833425]
PHKG2,[1],[0.68326145]
PEX11A,[1],[0.6831598]
MTRR,[1],[0.6831356]
COLQ,[1],[0.683041]
DIO1,[1],[0.683029]
CAPN10,[1],[0.6829396]
ZNF749,[1],[0.68266714]
PRR12,[1],[0.682645]
RND3,[1],[0.6824861]
PCDHA1,[1],[0.6823552]
ZNF750,[1],[0.68222815]
ATP6V1F,[1],[0.6821784]
HTR3D,[1],[0.6821142]
CACNA2D4,[1],[0.68208325]
PLA2G4E,[1],[0.68201715]
WIPI1,[1],[0.6819217]
UROS,[1],[0.6818489]
SEMA4B,[1],[0.6818293]
TSEN34,[1],[0.6817775]
PNPT1,[1],[0.68173724]
CTSB,[1],[0.68163776]
NOMO3,[1],[0.6815963]
IL17F,[1],[0.68154156]
MPP2,[1],[0.68153125]
PDC,[1],[0.68148154]
PNLIPRP3,[1],[0.6814508]
NSUN5,[1],[0.681427]
RTN4RL1,[1],[0.6813974]
PPIL6,[1],[0.6813514]
ATG101,[1],[0.68130773]
APOOL,[1],[0.6812444]
RPE,[1],[0.6811282]
ZNF75A,[1],[0.6810953]
SERINC3,[1],[0.6810214]
IFT22,[1],[0.68083143]
NOL11,[1],[0.6807962]
DUS2,[1],[0.6807096]
TFF2,[1],[0.68070805]
BRCC3,[1],[0.6806694]
PTRH2,[1],[0.6806261]
DTYMK,[1],[0.68043834]
POLH,[1],[0.68017167]
ST6GAL1,[1],[0.6801178]
PAPOLB,[1],[0.68004686]
ERBIN,[1],[0.6800261]
ASB16,[1],[0.6800159]
SOAT1,[1],[0.67992485]
MCM9,[1],[0.6799089]
NR2E3,[1],[0.6796014]
GPR180,[1],[0.67959756]
UBASH3A,[1],[0.6795472]
PRDX3,[1],[0.67954564]
GCA,[1],[0.67939913]
TAB3,[1],[0.6793516]
UGT1A1,[1],[0.6792864]
NUMBL,[1],[0.6792636]
MPLKIP,[1],[0.6790553]
ADAMTS8,[1],[0.67903674]
LNX1,[1],[0.6789942]
HMMR,[1],[0.6789926]
PDX1,[1],[0.6789904]
MRPL51,[1],[0.6789477]
CD6,[1],[0.67893213]
PRR5L,[1],[0.67885274]
E2F6,[1],[0.678821]
ZNF860,[1],[0.6788199]
UGT1A7,[1],[0.67874914]
IL11,[1],[0.6786653]
OST4,[1],[0.6786131]
CLEC4C,[1],[0.6785479]
GRK7,[1],[0.678517]
CENPW,[1],[0.67846006]
RNF113A,[1],[0.6784568]
MTREX,[1],[0.6783953]
PHOSPHO2,[1],[0.6782857]
HSPB8,[1],[0.6782279]
TRIM3,[1],[0.67818815]
B4GALNT2,[1],[0.6781482]
IL18BP,[1],[0.67814636]
ARL8A,[1],[0.67814505]
SLC35D1,[1],[0.6781362]
NPPB,[1],[0.6780886]
SLA2,[1],[0.6780479]
CTSO,[1],[0.6780282]
LHFPL5,[1],[0.67798746]
FDX2,[1],[0.6776031]
CAST,[1],[0.6775151]
CHID1,[1],[0.6774795]
PTAFR,[1],[0.6773233]
SRY,[1],[0.6772328]
SLC22A1,[1],[0.6771865]
SPINK2,[1],[0.67714983]
TFB1M,[1],[0.67714155]
H3-3A,[1],[0.6770758]
PEX10,[1],[0.6770629]
SEMA4A,[1],[0.6770102]
PYY,[1],[0.67691326]
GRN,[1],[0.67684597]
INMT,[1],[0.67671824]
PCYT1A,[1],[0.6765914]
FOXO4,[1],[0.6765349]
LCLAT1,[1],[0.6765315]
PTPN9,[1],[0.6763052]
UBE2U,[1],[0.6762752]
DNAJC19,[1],[0.67614657]
ARSD,[1],[0.67608345]
GDPD1,[1],[0.6760431]
RHPN1,[1],[0.67599005]
IFI6,[1],[0.6759059]
CD248,[1],[0.6758283]
RRAGB,[1],[0.6757643]
SAP18,[1],[0.6756034]
SPRR2E,[1],[0.67544913]
UROC1,[1],[0.6752101]
SLC38A9,[1],[0.6751489]
PCDH11X,[1],[0.67499095]
KCNIP2,[1],[0.6747289]
CRCP,[1],[0.6746891]
GOLGA7,[1],[0.6745902]
MOB4,[1],[0.6745262]
JADE2,[1],[0.67445457]
SNTG2,[1],[0.67442536]
OGDHL,[1],[0.67439157]
CHRAC1,[1],[0.67433137]
PRAMEF10,[1],[0.67431253]
NDUFAF5,[1],[0.67429763]
NOL8,[1],[0.67424685]
PRKACG,[1],[0.6742465]
MC2R,[1],[0.6742318]
NAA10,[1],[0.6741377]
NPFFR1,[1],[0.6740594]
HAO1,[1],[0.67404395]
CATSPERB,[1],[0.67399454]
MXRA8,[1],[0.67387]
RGP1,[1],[0.673759]
TNFSF13B,[1],[0.6735455]
WDR91,[1],[0.673494]
NUDT14,[1],[0.6734604]
CDC45,[1],[0.6734343]
RHOQ,[1],[0.6732078]
PIGH,[1],[0.6731059]
SORBS3,[1],[0.6730829]
GAR1,[1],[0.67301744]
OR2M3,[1],[0.67294204]
OR52D1,[1],[0.67291886]
PSG7,[1],[0.67291886]
OR6N2,[1],[0.67291886]
PCLAF,[1],[0.6727561]
HJV,[1],[0.6727561]
NXF2,[1],[0.67275363]
DNALI1,[1],[0.6727497]
SLC22A12,[1],[0.67256105]
LGI4,[1],[0.67253906]
AIFM2,[1],[0.67251503]
CLEC3B,[1],[0.67249864]
OR8J1,[1],[0.6724344]
AP3S2,[1],[0.67235464]
GSTM4,[1],[0.67227113]
PPP1R13L,[1],[0.6722505]
PNPLA6,[1],[0.6722075]
SUCLG1,[1],[0.6721328]
INTS13,[1],[0.6721232]
OR2T4,[1],[0.67197376]
OR2G6,[1],[0.67197376]
OR6K3,[1],[0.67197376]
OR3A3,[1],[0.67197376]
OR56A4,[1],[0.67197376]
OR11G2,[1],[0.67197376]
OR2V2,[1],[0.67197376]
IL31,[1],[0.67197376]
OR10G7,[1],[0.67197376]
OR2V1,[1],[0.67197376]
OR2T33,[1],[0.67197376]
OR9G4,[1],[0.67197376]
DEFB116,[1],[0.67197376]
OR1M1,[1],[0.67197376]
ATP6V1B1,[1],[0.67197317]
TBCC,[1],[0.6719297]
ANKRD9,[1],[0.6719264]
SNCB,[1],[0.67190003]
ATP6V0E1,[1],[0.6718891]
RER1,[1],[0.6716836]
GSK3A,[1],[0.67168146]
NPW,[1],[0.6716306]
CENPB,[1],[0.67161286]
ZNF223,[1],[0.6715589]
PLAGL1,[1],[0.67148167]
EMC7,[1],[0.671471]
MRPL58,[1],[0.67145723]
CRYZ,[1],[0.6713509]
ELAVL4,[1],[0.67134184]
GCH1,[1],[0.67133427]
COX14,[1],[0.6712014]
SCN9A,[1],[0.67118025]
YBX1,[1],[0.6711787]
NUP62CL,[1],[0.6711402]
MAP2K7,[1],[0.67100954]
RTN1,[1],[0.6707417]
RNF144B,[1],[0.6707101]
GDF15,[1],[0.67068744]
ARHGDIG,[1],[0.67054147]
PIGA,[1],[0.6704765]
MARVELD3,[1],[0.6704184]
SLC12A1,[1],[0.67029536]
F2RL1,[1],[0.6702253]
DUSP18,[1],[0.6701557]
COPE,[1],[0.6700906]
MICU1,[1],[0.67006904]
ERI2,[1],[0.67005193]
CLCA4,[1],[0.6699186]
LSM10,[1],[0.66989547]
TDP2,[1],[0.66984606]
GADD45A,[1],[0.6698389]
MARCHF6,[1],[0.66971284]
EBAG9,[1],[0.6695673]
LCE1F,[1],[0.6695271]
KCNAB3,[1],[0.6693934]
POLN,[1],[0.66935205]
RFNG,[1],[0.66932976]
NAIF1,[1],[0.66920406]
DNASE1L1,[1],[0.6691447]
FPGS,[1],[0.66909015]
ORMDL1,[1],[0.668939]
HES2,[1],[0.66891026]
VANGL1,[1],[0.6689074]
IFT140,[1],[0.6687429]
GFRA3,[1],[0.6687302]
MYF6,[1],[0.6686578]
PAOX,[1],[0.6686357]
SLC35A2,[1],[0.66858715]
LAMP2,[1],[0.6685829]
C2orf49,[1],[0.6685146]
NMNAT3,[1],[0.6683726]
TAS2R10,[1],[0.668215]
MCAT,[1],[0.6681957]
COX15,[1],[0.66819113]
MAPK11,[1],[0.6681314]
COX18,[1],[0.6681101]
LTBR,[1],[0.668021]
PSMD7,[1],[0.6679206]
MMP17,[1],[0.6675385]
ZNF816,[1],[0.6674857]
IL1RN,[1],[0.6674489]
MGAT4C,[1],[0.6672616]
STXBP4,[1],[0.6670989]
RCL1,[1],[0.6670227]
PLA2G12A,[1],[0.66683084]
ZNF674,[1],[0.6668199]
ST6GALNAC4,[1],[0.66674507]
RIMBP2,[1],[0.6667379]
KRT76,[1],[0.66668355]
POLG2,[1],[0.66647446]
RPS6KB2,[1],[0.666425]
HSPA12A,[1],[0.666392]
NDUFB3,[1],[0.6662627]
NADK,[1],[0.6661833]
CFP,[1],[0.66595715]
SPTSSB,[1],[0.66592956]
MBTPS2,[1],[0.6657028]
NOP9,[1],[0.6655013]
LARP7,[1],[0.6654326]
COA5,[1],[0.6652428]
LIAS,[1],[0.66514546]
IL1R2,[1],[0.66505176]
FEM1C,[1],[0.66497046]
TRIM4,[1],[0.66478586]
LDHAL6A,[1],[0.6647677]
UTP4,[1],[0.6647351]
CLUAP1,[1],[0.66466635]
SLC51B,[1],[0.66457367]
RINL,[1],[0.66455346]
SPATA5,[1],[0.6645358]
GCN1,[1],[0.6644805]
IL27RA,[1],[0.6643652]
IL9,[1],[0.6642341]
CISD1,[1],[0.6642339]
SLC12A9,[1],[0.6639848]
HPS1,[1],[0.66392124]
SLC26A7,[1],[0.6638721]
ARHGAP45,[1],[0.6638643]
GTF2H2,[1],[0.6637042]
C1GALT1C1,[1],[0.66366154]
PDHA2,[1],[0.663658]
CA9,[1],[0.66364753]
PTDSS2,[1],[0.6635715]
NPPC,[1],[0.66353184]
ERP27,[1],[0.66347826]
UTP11,[1],[0.6634539]
PI4K2A,[1],[0.6634424]
RAPSN,[1],[0.6634422]
UVRAG,[1],[0.6632221]
PLEKHG4B,[1],[0.6632048]
TOMM34,[1],[0.66306573]
RBM5,[1],[0.66304356]
CNIH1,[1],[0.66300994]
CDK20,[1],[0.66280043]
SCARA5,[1],[0.6627946]
VGF,[1],[0.66259176]
HPS4,[1],[0.6625466]
STAB1,[1],[0.66241944]
CNIH3,[1],[0.6624167]
CPSF4L,[1],[0.6622551]
RAB7B,[1],[0.6622123]
EFHC1,[1],[0.66216123]
KCNJ14,[1],[0.6620765]
ZFPM2,[1],[0.66191614]
HAGH,[1],[0.66189516]
ABRAXAS1,[1],[0.66185576]
ONECUT3,[1],[0.66182417]
SH2B2,[1],[0.6617818]
CXCL3,[1],[0.66173697]
FAM71F2,[1],[0.6615919]
NUP58,[1],[0.66156715]
LYRM4,[1],[0.6615248]
APOO,[1],[0.66131413]
CAPN7,[1],[0.6612973]
PPM1E,[1],[0.66115]
ST3GAL3,[1],[0.66109896]
CCDC106,[1],[0.6610691]
POLR3GL,[1],[0.66106373]
RHOU,[1],[0.66105354]
CXCL16,[1],[0.6610459]
BCKDK,[1],[0.6610052]
PHKA1,[1],[0.660751]
PITPNM1,[1],[0.6607334]
CDH22,[1],[0.66064805]
TRAPPC11,[1],[0.6606408]
NDUFA3,[1],[0.66061]
CSTB,[1],[0.6606049]
BTBD2,[1],[0.6605601]
ESAM,[1],[0.6603654]
HSD11B2,[1],[0.66026473]
PORCN,[1],[0.6602373]
ATOH1,[1],[0.6600356]
ADAM20,[1],[0.65996534]
DNAJA4,[1],[0.6599567]
POFUT2,[1],[0.65981543]
B3GLCT,[1],[0.65976685]
CATSPERG,[1],[0.65975684]
NUS1,[1],[0.6597073]
OR1L8,[1],[0.6596278]
LRRC49,[1],[0.65958047]
ADGRF5,[1],[0.65952253]
NUTF2,[1],[0.65950334]
DCAF1,[1],[0.65927887]
PLEKHA8,[1],[0.65923136]
KPTN,[1],[0.65916556]
MMP21,[1],[0.65907717]
SERPINA5,[1],[0.6590069]
PGA5,[1],[0.6588015]
ACSF3,[1],[0.6586402]
ZNF138,[1],[0.6585672]
PCBD2,[1],[0.65845805]
MVK,[1],[0.65836877]
IDH3B,[1],[0.65836143]
IL36B,[1],[0.65820074]
COQ6,[1],[0.6581917]
ZNF484,[1],[0.65813166]
BEX3,[1],[0.6580756]
PPP1R17,[1],[0.6580468]
IPCEF1,[1],[0.6578361]
L3MBTL1,[1],[0.65778685]
PMF1-BGLAP,[1],[0.65776426]
HOXC5,[1],[0.65773606]
TLR6,[1],[0.6576554]
GIP,[1],[0.6576284]
ELF1,[1],[0.6575082]
KMT5B,[1],[0.65734005]
SGTA,[1],[0.6571135]
PDP2,[1],[0.65710485]
SPHK2,[1],[0.65710235]
TBC1D32,[1],[0.6570777]
GSTO1,[1],[0.6570116]
B3GNT3,[1],[0.6569959]
RRP15,[1],[0.6569023]
SPRY4,[1],[0.6568514]
CFHR5,[1],[0.65673405]
ABT1,[1],[0.6566909]
TAS1R1,[1],[0.65652543]
BLVRB,[1],[0.6564299]
GLRX,[1],[0.6563958]
MZT2B,[1],[0.65634525]
PER3,[1],[0.65622383]
IL1A,[1],[0.6560193]
MSRB1,[1],[0.6559682]
LMF2,[1],[0.65596586]
MS4A10,[1],[0.6559443]
SCN2A,[1],[0.6559181]
CLPP,[1],[0.6558726]
NECTIN1,[1],[0.6557712]
VDAC3,[1],[0.65565753]
TLR7,[1],[0.6555969]
LYPD4,[1],[0.6555581]
SLC22A14,[1],[0.6555112]
STK36,[1],[0.65531415]
GTSE1,[1],[0.65528536]
SLC2A4,[1],[0.6551464]
SURF6,[1],[0.65513545]
FRMD1,[1],[0.6551261]
TMED4,[1],[0.65503645]
PPA1,[1],[0.6550254]
KREMEN2,[1],[0.65482867]
FBXO6,[1],[0.6547886]
HOMER1,[1],[0.6547841]
NUAK1,[1],[0.6547795]
NMRAL1,[1],[0.65471]
ATXN7L3,[1],[0.65461826]
THOC6,[1],[0.6546047]
LZTFL1,[1],[0.6545905]
SPON1,[1],[0.6545434]
FYB1,[1],[0.6541587]
RAET1G,[1],[0.6539912]
ZFP28,[1],[0.6536962]
CASTOR2,[1],[0.65369034]
SEMA4F,[1],[0.65357333]
PGM2L1,[1],[0.65351903]
ARL3,[1],[0.65351564]
LIN7B,[1],[0.6535076]
IFI27,[1],[0.6535041]
ME2,[1],[0.6533836]
PRIMPOL,[1],[0.65290034]
FRAT1,[1],[0.6528702]
NSFL1C,[1],[0.6527025]
ADAMTS20,[1],[0.65266305]
ICMT,[1],[0.65263915]
DEFB125,[1],[0.6525799]
PSEN2,[1],[0.6524979]
ABCG2,[1],[0.6524457]
MAP1LC3B,[1],[0.6523571]
HRG,[1],[0.6523123]
OR2L2,[1],[0.65225375]
ZNF442,[1],[0.65221196]
KCNG4,[1],[0.6521985]
NUP54,[1],[0.6519836]
ACOT4,[1],[0.6519824]
ZNF268,[1],[0.65192467]
OR10H1,[1],[0.65192074]
OR7A17,[1],[0.65192074]
RCAN1,[1],[0.6518675]
OIP5,[1],[0.6518637]
CTRL,[1],[0.65179986]
TRIM32,[1],[0.65178645]
ALG9,[1],[0.65175176]
CIB1,[1],[0.65171355]
DLGAP3,[1],[0.651711]
CATSPER4,[1],[0.65168947]
ZNF778,[1],[0.65164083]
JMJD6,[1],[0.6516241]
PURA,[1],[0.6514189]
LIMS3,[1],[0.6513925]
TOMM70,[1],[0.65129125]
OR7A5,[1],[0.6511731]
AHSP,[1],[0.6510923]
PPP1R1A,[1],[0.65080565]
NOC2L,[1],[0.6507834]
ZNF613,[1],[0.650717]
MAD2L1BP,[1],[0.6506889]
POM121C,[1],[0.65060234]
PPP1R14C,[1],[0.65058804]
LRFN3,[1],[0.65055716]
MIGA2,[1],[0.6505275]
OR4D1,[1],[0.65051377]
UNC5A,[1],[0.65049297]
PAPPA2,[1],[0.65040666]
DISP2,[1],[0.650404]
DCAF4,[1],[0.65023595]
BEND3,[1],[0.650061]
LGSN,[1],[0.64999986]
EIF6,[1],[0.64998126]
NR0B2,[1],[0.6498843]
ZIM3,[1],[0.64984185]
ALKBH1,[1],[0.64982504]
LILRA6,[1],[0.64967847]
SLC15A4,[1],[0.64967483]
USF1,[1],[0.649552]
PSMD8,[1],[0.6491432]
NLRP7,[1],[0.6491035]
RANGAP1,[1],[0.6490702]
MND1,[1],[0.64905506]
CMC4,[1],[0.64899737]
KMT5A,[1],[0.64898926]
CXCL11,[1],[0.64891183]
RAB19,[1],[0.6487253]
INPP1,[1],[0.6486212]
PFDN1,[1],[0.6485245]
PRPS2,[1],[0.6484971]
PRKN,[1],[0.6484867]
LRRTM3,[1],[0.6484864]
EDEM2,[1],[0.6482447]
MTPN,[1],[0.64816135]
SACM1L,[1],[0.6478146]
NOP10,[1],[0.6478087]
PLPP3,[1],[0.64779466]
PSG8,[1],[0.64779466]
CEACAM7,[1],[0.64779466]
MBD3L1,[1],[0.64779466]
SLC25A31,[1],[0.64779466]
GHRL,[1],[0.64779466]
PLPP2,[1],[0.64779466]
CRB2,[1],[0.64779466]
PLPP1,[1],[0.64779466]
AFDN,[1],[0.64779466]
RAD21L1,[1],[0.64779466]
OGA,[1],[0.64779466]
PIP4P2,[1],[0.64779466]
PIP4P1,[1],[0.64779466]
PTH,[1],[0.64779466]
HIKESHI,[1],[0.64779466]
RACK1,[1],[0.64779466]
ZNF875,[1],[0.64779466]
VEGFD,[1],[0.64779466]
NSMCE3,[1],[0.64779466]
SFR1,[1],[0.64779466]
TSPOAP1,[1],[0.64779466]
STN1,[1],[0.64779466]
TUT4,[1],[0.64779466]
ZNF726,[1],[0.64779466]
SEM1,[1],[0.64779466]
ANOS1,[1],[0.64779466]
PTPA,[1],[0.64779466]
SELENOS,[1],[0.64779466]
AOPEP,[1],[0.64779466]
AMBP,[1],[0.64779466]
MT-CYB,[1],[0.64779466]
KISS1R,[1],[0.64779466]
UTP25,[1],[0.64779466]
ASIC3,[1],[0.64779466]
MIGA1,[1],[0.64779466]
TUBAL3,[1],[0.64779466]
CCN1,[1],[0.64779466]
SQOR,[1],[0.64779466]
SMKR1,[1],[0.64779466]
GUCY1B1,[1],[0.64779466]
GUCY1A1,[1],[0.64779466]
CENPX,[1],[0.64779466]
FADS6,[1],[0.64779466]
BCO1,[1],[0.64779466]
KMT5C,[1],[0.64779466]
MT-ND4L,[1],[0.64779466]
TEX101,[1],[0.64779466]
TKFC,[1],[0.64779466]
FAAP24,[1],[0.64779466]
CNOT9,[1],[0.64779466]
MAP3K20,[1],[0.64779466]
UCN3,[1],[0.64779466]
BCL2L10,[1],[0.64779466]
MT-ND3,[1],[0.64779466]
GUCA1B,[1],[0.64779466]
ERO1A,[1],[0.64779466]
TNNI1,[1],[0.64779466]
WHRN,[1],[0.64779466]
RUBCN,[1],[0.64779466]
ALOX5AP,[1],[0.64779466]
CCN2,[1],[0.64779466]
CENPS,[1],[0.64779466]
CBSL,[1],[0.64779466]
VTCN1,[1],[0.64779466]
GML,[1],[0.64779466]
PPP4R3A,[1],[0.64779466]
PPP4R3B,[1],[0.64779466]
NECTIN2,[1],[0.64779466]
CCL17,[1],[0.64779466]
NECTIN4,[1],[0.64779466]
CSRP3,[1],[0.64779466]
MT-ND5,[1],[0.64779466]
KIRREL1,[1],[0.64779466]
CPB1,[1],[0.64779466]
ZNF805,[1],[0.64779466]
MT-ATP6,[1],[0.64779466]
NAA11,[1],[0.64779466]
SERPINB10,[1],[0.64779466]
STATH,[1],[0.64779466]
BABAM2,[1],[0.64779466]
KRT10,[1],[0.64778024]
SAP30,[1],[0.6477537]
GALM,[1],[0.64774376]
NTNG2,[1],[0.64773285]
RAP2A,[1],[0.6477053]
RHOC,[1],[0.6476919]
TMC2,[1],[0.6474251]
RSPO2,[1],[0.6474215]
SIGIRR,[1],[0.6472953]
SULT4A1,[1],[0.64722335]
PAQR5,[1],[0.6472162]
CDC42EP5,[1],[0.6471241]
MRPS35,[1],[0.64703596]
REXO1,[1],[0.6468104]
TPRX1,[1],[0.6466344]
TRIM45,[1],[0.6463531]
POLR3F,[1],[0.64621824]
USP16,[1],[0.64591765]
IDH3G,[1],[0.6458578]
RSPO3,[1],[0.6458274]
RAB8B,[1],[0.6458029]
POP4,[1],[0.6456692]
CENPK,[1],[0.64564514]
SGCZ,[1],[0.64563286]
TEX15,[1],[0.6456007]
NR6A1,[1],[0.64552325]
ATP6AP1,[1],[0.6452128]
APBB3,[1],[0.6451013]
DEPTOR,[1],[0.6450528]
PNPLA2,[1],[0.6449639]
TOX2,[1],[0.6448229]
SLC35B4,[1],[0.64479005]
COQ3,[1],[0.6447662]
OTOA,[1],[0.6446352]
TBC1D7,[1],[0.64454573]
PMM2,[1],[0.6444745]
RGS2,[1],[0.64442956]
RALGPS2,[1],[0.64438385]
RING1,[1],[0.64434564]
RANGRF,[1],[0.6441788]
TXNDC16,[1],[0.644167]
ZNF135,[1],[0.64413655]
GRK6,[1],[0.6441357]
ORAI1,[1],[0.64410865]
MST1,[1],[0.6439876]
HAT1,[1],[0.6437661]
SLCO5A1,[1],[0.6437136]
NOL9,[1],[0.6435957]
RIOK1,[1],[0.6435845]
LPCAT3,[1],[0.64350647]
REXO2,[1],[0.6434911]
PTGER4,[1],[0.6434764]
ZNF30,[1],[0.64342767]
CLDN23,[1],[0.6431968]
SCFD2,[1],[0.6430235]
PAM16,[1],[0.6430229]
ATG12,[1],[0.6427682]
RAET1E,[1],[0.6427254]
SKA1,[1],[0.6427104]
MRPL48,[1],[0.6426839]
TMEM30A,[1],[0.6425397]
CHAF1B,[1],[0.64229107]
ST3GAL4,[1],[0.64222246]
SF3B4,[1],[0.6418893]
NFU1,[1],[0.6418812]
UMOD,[1],[0.64185524]
MKS1,[1],[0.64180005]
PSMD5,[1],[0.6417136]
ACTR8,[1],[0.64162517]
CDIPT,[1],[0.6412274]
RGS5,[1],[0.6409231]
SERPINB6,[1],[0.6397746]
B3GALT6,[1],[0.6397624]
KATNAL1,[1],[0.6396679]
KCTD19,[1],[0.63948303]
RNF139,[1],[0.63939965]
AMY2A,[1],[0.6391376]
ACKR1,[1],[0.6391028]
AMDHD1,[1],[0.639034]
ZNF213,[1],[0.63883406]
PCYOX1L,[1],[0.63879436]
USP25,[1],[0.63863826]
PGK2,[1],[0.6386318]
SSPN,[1],[0.6386212]
NSA2,[1],[0.63856524]
KIR3DL3,[1],[0.63853085]
GCFC2,[1],[0.63850474]
ATP1B4,[1],[0.6384834]
SNX12,[1],[0.6384549]
MKKS,[1],[0.6380474]
HACL1,[1],[0.6378835]
NPFFR2,[1],[0.6377309]
MICA,[1],[0.63763434]
KIZ,[1],[0.6376197]
EIF4E1B,[1],[0.6375328]
ZNF669,[1],[0.6375281]
MMADHC,[1],[0.63716495]
LMF1,[1],[0.63708097]
TTL,[1],[0.6366853]
KRT6B,[1],[0.6366752]
SIKE1,[1],[0.63642573]
RAB43,[1],[0.63633853]
POU2F1,[1],[0.6363075]
SARDH,[1],[0.63614863]
MIS18BP1,[1],[0.636137]
SLC27A4,[1],[0.6361248]
RIOK2,[1],[0.636056]
TSC22D3,[1],[0.6360424]
KLF15,[1],[0.6359254]
MFHAS1,[1],[0.6358988]
PAX2,[1],[0.6358665]
INO80E,[1],[0.6357281]
NIFK,[1],[0.63568753]
DAOA,[1],[0.6355737]
PELI3,[1],[0.6354295]
ERO1B,[1],[0.6353491]
POLR2F,[1],[0.6352659]
NTN1,[1],[0.6352162]
SRPRB,[1],[0.6349282]
ACSS1,[1],[0.63489354]
TJP2,[1],[0.63480157]
CHST4,[1],[0.6347633]
PDXP,[1],[0.63468736]
SSH3,[1],[0.6346106]
MVD,[1],[0.63422287]
PBDC1,[1],[0.63422215]
DNAAF2,[1],[0.63417774]
DNAAF3,[1],[0.6340932]
POMT2,[1],[0.6340868]
ZNF845,[1],[0.6340854]
NHLRC2,[1],[0.6335864]
UBE2D4,[1],[0.6335796]
IDO1,[1],[0.6335717]
SMYD5,[1],[0.6335333]
TDRD12,[1],[0.633447]
TOM1,[1],[0.63315827]
RAB1A,[1],[0.63307106]
SRD5A3,[1],[0.6329451]
RCSD1,[1],[0.6329365]
MRAS,[1],[0.6328893]
ALKBH4,[1],[0.6327863]
B9D1,[1],[0.6326061]
ZNF14,[1],[0.6321116]
RNF165,[1],[0.6321011]
VSIR,[1],[0.63182044]
GK2,[1],[0.6317657]
